,Unnamed: 0,bulk_modulus,shear_modulus,suspect_value,Allred-Rochow_EN_feat_1,Allred-Rochow_EN_feat_2,Allred-Rochow_EN_feat_3,Allred-Rochow_EN_feat_4,Gillman_number_VE_feat_1,Gillman_number_VE_feat_2,Gillman_number_VE_feat_3,Gillman_number_VE_feat_4,Gilman_electron_density,Gordy_EN_feat_1,Gordy_EN_feat_2,Gordy_EN_feat_3,Gordy_EN_feat_4,Laue_class,Martynov_EN_feat_1,Martynov_EN_feat_2,Martynov_EN_feat_3,Martynov_EN_feat_4,Mendeleev_number_feat_1,Mendeleev_number_feat_2,Mendeleev_number_feat_3,Mendeleev_number_feat_4,Mulliken_EN_feat_1,Mulliken_EN_feat_2,Mulliken_EN_feat_3,Mulliken_EN_feat_4,Pauling_EN_feat_1,Pauling_EN_feat_2,Pauling_EN_feat_3,Pauling_EN_feat_4,Zungar_radius_feat_1,Zungar_radius_feat_2,Zungar_radius_feat_3,Zungar_radius_feat_4,anisotropy,atomic_number_feat_1,atomic_number_feat_2,atomic_number_feat_3,atomic_number_feat_4,atomic_radius_feat_1,atomic_radius_feat_2,atomic_radius_feat_3,atomic_radius_feat_4,atomic_weight_feat_1,atomic_weight_feat_2,atomic_weight_feat_3,atomic_weight_feat_4,boiling_point_feat_1,boiling_point_feat_2,boiling_point_feat_3,boiling_point_feat_4,cohesive_energy_feat_1,cohesive_energy_feat_2,cohesive_energy_feat_3,cohesive_energy_feat_4,covalent_radius_feat_1,covalent_radius_feat_2,covalent_radius_feat_3,covalent_radius_feat_4,crystal_class,crystal_radius_feat_1,crystal_radius_feat_2,crystal_radius_feat_3,crystal_radius_feat_4,crystal_system,density,density_feat_1,density_feat_2,density_feat_3,density_feat_4,electron_density,family_number_feat_1,family_number_feat_2,family_number_feat_3,family_number_feat_4,first_ionization_energy_feat_1,first_ionization_energy_feat_2,first_ionization_energy_feat_3,first_ionization_energy_feat_4,group_number_feat_1,group_number_feat_2,group_number_feat_3,group_number_feat_4,heat_of_atomization_feat_1,heat_of_atomization_feat_2,heat_of_atomization_feat_3,heat_of_atomization_feat_4,heat_of_fusion_feat_1,heat_of_fusion_feat_2,heat_of_fusion_feat_3,heat_of_fusion_feat_4,heat_of_vaporization_feat_1,heat_of_vaporization_feat_2,heat_of_vaporization_feat_3,heat_of_vaporization_feat_4,inversion_centre,ionic_radius_feat_1,ionic_radius_feat_2,ionic_radius_feat_3,ionic_radius_feat_4,melting_point_feat_1,melting_point_feat_2,melting_point_feat_3,melting_point_feat_4,metallic_valence_feat_1,metallic_valence_feat_2,metallic_valence_feat_3,metallic_valence_feat_4,number_VE_feat_1,number_VE_feat_2,number_VE_feat_3,number_VE_feat_4,number_d_electrons_feat_1,number_d_electrons_feat_2,number_d_electrons_feat_3,number_d_electrons_feat_4,number_outer_shell_electrons_feat_1,number_outer_shell_electrons_feat_2,number_outer_shell_electrons_feat_3,number_outer_shell_electrons_feat_4,number_p_electrons_feat_1,number_p_electrons_feat_2,number_p_electrons_feat_3,number_p_electrons_feat_4,number_s_electrons_feat_1,number_s_electrons_feat_2,number_s_electrons_feat_3,number_s_electrons_feat_4,outer_shell_electron_density,period_number_feat_1,period_number_feat_2,period_number_feat_3,period_number_feat_4,polar_axis,polarizability_feat_1,polarizability_feat_2,polarizability_feat_3,polarizability_feat_4,reduced_volume,space_group_number,specific_heat_feat_1,specific_heat_feat_2,specific_heat_feat_3,specific_heat_feat_4,thermal_conductivity_feat_1,thermal_conductivity_feat_2,thermal_conductivity_feat_3,thermal_conductivity_feat_4,valence_electron_density,volume_per_atom
2508,2508,123.616721389055,62.513220813657,False,1.6880000000000002,0.804,1.19,1.994,2.6666666666666696,3,1,4,0.5165834360749509,3.7641666666666698,1.5678,3.0728,4.6406,3,1.75,0.49,1.5,1.99,50.3333333333333,68,11,79,4.11333333333333,1.26,3.34,4.6,1.76,0.65,1.36,2.01,2.16333333333333,1.19,1.56,2.75,0.7067189452102809,27.0,11,21,32,1.4,0.35,1.25,1.6,58.7531033333333,27.654090000000004,44.955909999999996,72.61,3070.48333333333,102.0,3003.15,3105.15,4.06333333333333,0.59,3.85,4.44,1.27,0.29,1.15,1.44,8,0.706666666666667,0.36,0.53,0.89,3,6.3,5.73666666666667,5.91,2.99,8.9,0.365913267219757,4.33333333333333,3,3,6,710.666666666667,129,633,762,9.0,11,3,14,395.0,53,377,430,22.836666666666698,22.84,14.1,36.94,338.5,56.2,314.2,370.4,1,1.4,0.35,1.25,1.6,1586.95,593.6,1220.55,1814.15,4.26,2.78,3.0,5.78,5.66666666666667,7,3,10,3.0,8,0,8,2.6666666666666696,2,2,4,0.666666666666667,2,0,2,2.0,0,2,2,0.5165834360749509,4.0,0,4,4,0,10.2333333333333,11.7,6.1,17.8,185.71,62,0.4533333333333329,0.28,0.32,0.6,55.4666666666667,74.9,15.8,90.7,1.09773980165927,15.4863656891223
2509,2509,117.089885680916,78.9214957532053,False,7.22766666666667,12.600999999999999,1.6130000000000002,1.916,15.333333333333302,12,3,5,0.847299496487418,15.309866666666698,5.8459,3.3437,4.1852,9,7.62,8.64,1.64,2.04,297.0,78,52,78,15.0,24.3,3.23,4.77,7.01333333333333,2.75,1.55,1.9,7.71833333333333,5.24,1.42,2.22,0.9741794871794871,68.6666666666667,42,13,25,5.51666666666667,3.1,1.1,1.4,145.244500333333,78.019701,26.981539,54.93805,11331.65,17955.9,2235.15,2740.15,14.6333333333333,4.13,2.92,4.63,5.08,9.51,1.11,1.18,32,2.53333333333333,2.03,0.4,0.81,6,3.93,16.306666666666697,19.96,2.33,7.43,0.07603969840271699,21.0,6,4,6,2713.3333333333303,4415,578,787,50.6666666666667,7,7,14,1409.66666666667,391,281,452,61.27,46.56,10.79,50.55,1274.2733333333301,413.78,266.0,384.22,1,5.51666666666667,3.1,1.1,1.4,4877.65,6715.2,933.15,1683.15,16.1133333333333,9.66,3.0,5.78,17.3333333333333,6,3,7,5.0,15,0,5,12.333333333333302,2,2,4,3.6666666666666696,2,0,2,8.66666666666667,4,2,2,0.635474622365564,14.0,9,3,4,0,36.1,22.8,5.4,9.4,368.09,194,3.4166666666666696,6.66,0.48,0.9,768.153333333333,2109.54,7.82,237.0,0.988516079235321,14.1626426661971
2510,2510,89.405228419699,52.7178698333935,False,5.74666666666667,1.6,1.32,1.84,10.3333333333333,0,2,4,0.448465187759426,13.9907,7.3601,3.4521,4.2337,2,6.13,4.71,1.63,1.72,222.333333333333,199,44,75,12.886666666666699,6.9,3.1,4.3,5.9933333333333305,1.56,1.33,1.88,8.53,7.26,2.02,2.825,0.542611610076723,153.0,191,27,49,5.55,5.05,1.35,1.55,352.284133333333,456.2236,58.9332,114.818,12217.55,6834.85,2353.15,4650.15,15.46,12.4,2.52,6.25,5.10666666666667,3.48,1.16,1.45,5,3.07333333333333,3.62,0.54,0.94,2,7.95,26.7966666666667,8.24,6.51,8.9,0.0724792222641496,16.3333333333333,17,4,5,2290.0,1270,558,760,33.0,49,4,13,1500.33333333333,1221,243,609,38.765,51.285,3.263,16.9,714.4333333333329,520.2,58.2,376.5,1,5.55,3.5,1.35,1.55,4728.55,6351.85,429.75,2125.15,14.92,5.64,3.44,5.78,16.3333333333333,3,3,9,24.0,42,2,10,7.33333333333333,6,2,2,1.6666666666666698,5,0,1,7.33333333333333,0,2,2,0.298976791839617,17.6666666666667,17,4,5,0,45.0333333333333,56.6,7.5,17.9,220.79,10,1.02333333333333,0.31,0.23,0.42,232.93333333333302,109.2,22.7,100.0,0.7972714449056459,20.0684473302484
2511,2511,160.086962453837,78.52468386961941,False,2.396,0.276,1.41,2.544,4.66666666666667,2,3,4,0.698135048849134,5.7406,1.38,3.5023,5.6246,9,2.77,0.49,1.88,2.37,83.6666666666667,14,47,80,6.19,1.73,4.0,6.27,2.57,0.65,1.6,2.55,2.68,4.88,0.64,2.76,0.48917857698894607,46.0,44,6,50,1.6833333333333302,0.75,0.7,1.45,105.511253333333,106.699,12.011,118.71,5891.2,2557.0,2543.15,5100.15,8.55,12.0,3.14,7.57,1.62,0.64,0.77,1.41,32,0.846666666666667,1.27,0.29,0.78,6,8.34,9.321,13.627,3.513,8.57,0.206267173523608,6.66666666666667,1,4,7,1033.0,218,652,1086,12.666666666666698,4,5,14,823.666666666667,1150,302,726,59.943000000000005,112.971,7.029,120.0,671.866666666667,1068.2,295.8,682.0,1,1.6833333333333302,2.2,0.7,1.45,3209.2,3135.0,505.15,3640.15,6.0,6.0,4.0,5.0,6.0,6,4,5,6.0,10,0,10,2.6666666666666696,2,1,4,1.33333333333333,4,0,2,2.0,2,1,2,0.44426775835854,5.66666666666667,3,2,5,0,13.6333333333333,29.6,1.8,15.7,126.02,194,0.4223333333333329,0.293,0.22699999999999998,0.52,64.6666666666667,46.6,20.0,66.6,0.825068694094431,15.756263803304801
2512,2512,127.384502965503,33.8623464118993,False,1.778,0.40399999999999997,1.59,1.994,4.0,2,3,5,0.7922327856303459,3.9241,1.2969,3.3437,4.6406,9,2.0366666666666697,0.0900000000000001,1.99,2.08,64.3333333333333,27,52,79,4.2566666666666695,0.879999999999999,3.72,4.6,1.92,0.65,1.55,2.2,2.0766666666666698,0.89,1.56,2.45,0.69728384279476,34.3333333333333,21,25,46,1.35,0.15,1.25,1.4,77.98935,51.48195,54.93805,106.42,2917.15,1178.0,2235.15,3413.15,3.55333333333333,0.97,2.92,3.89,1.22333333333333,0.11,1.17,1.28,31,0.706666666666667,0.28,0.53,0.81,6,8.55,8.25,6.68,5.32,12.0,0.462135791617702,4.66666666666667,2,4,6,761.0,87,717,804,10.3333333333333,7,7,14,345.333333333333,97,281,378,22.196666666666697,24.89,12.05,36.94,317.966666666667,91.0,266.0,357.0,0,1.35,0.15,1.25,1.4,1521.61666666667,606.6,1220.55,1827.15,5.18666666666667,1.78,4.0,5.78,7.0,6,4,10,5.0,10,0,10,2.0,4,0,4,0.666666666666667,2,0,2,1.33333333333333,2,0,2,0.39611639281517297,4.33333333333333,1,4,5,1,6.76666666666667,4.6,4.8,9.4,136.24,189,0.346666666666667,0.24,0.24,0.48,46.506666666666696,63.98,7.82,71.8,1.3864073748531003,15.1470631077861
2513,2513,97.78278090557,42.8198260285167,True,4.551,8.131,0.8809999999999999,2.253,9.33333333333333,18,2,5,0.5656030521505401,10.4881666666667,12.6782,3.5791,4.9591,3,4.62666666666667,8.2,1.08,2.32,154.333333333333,323,9,83,11.226666666666699,20.08,2.4,5.62,4.49,7.87,0.89,2.19,4.2406666666666695,1.558,1.24,3.4019999999999997,0.9150419580419581,57.3333333333333,4,15,56,2.95,1.85,1.0,2.15,126.202949333333,13.431951999999999,30.973762,137.327,3377.35,3793.7,553.15,3003.15,8.16666666666667,6.98,1.9,4.44,2.84,2.26,1.06,1.98,8,1.3766666666666698,0.25,0.31,1.49,3,5.08,9.526666666666669,10.52,1.82,8.9,0.13736074123656,12.666666666666698,26,2,7,2008.33333333333,3545,503,1012,27.3333333333333,58,2,15,766.666666666667,680,180,430,15.106,32.312,0.657,17.47,310.43866666666696,692.284,12.129000000000001,370.4,1,2.95,1.85,1.0,2.15,1906.4833333333302,2183.3,317.25,1726.15,8.52,9.56,2.0,5.78,14.0,18,2,10,5.33333333333333,16,0,8,8.66666666666667,16,2,5,4.0,12,0,3,4.66666666666667,0,2,2,0.5090427469354871,8.66666666666667,6,3,6,0,22.5666666666667,25.3,3.6,39.7,123.89,71,1.3880000000000001,2.8760000000000003,0.204,0.77,66.9133333333333,180.46,0.235,90.7,0.9615251886559192,17.6802440545148
2514,2514,62.511011696174094,21.845138915465302,False,2.6763333333333303,3.0869999999999997,0.8809999999999999,1.984,6.0,8,2,5,0.415879074327044,7.3455,2.4146,3.7880000000000003,4.9953,5,3.1733333333333302,3.2,1.08,2.14,101.0,161,9,85,7.0,7.3,2.4,4.85,3.13,3.51,0.89,2.2,3.944,0.128,1.765,3.4019999999999997,0.6258654970760239,83.3333333333333,36,46,56,2.61666666666667,0.65,1.4,2.15,197.89566666666698,75.513,106.42,137.327,4395.25,4913.15,1913.15,3413.15,5.06,5.88,1.9,3.89,2.44666666666667,0.58,1.28,1.98,16,1.6166666666666698,0.0700000000000001,0.78,1.49,4,8.2,13.626666666666699,20.5,3.5,12.0,0.141398885271195,7.33333333333333,10,2,6,1259.66666666667,1165,503,834,17.3333333333333,28,2,15,486.666666666667,576,180,378,27.5633333333333,31.99,7.75,19.87,336.76,559.72,77.14,357.0,1,2.61666666666667,0.65,1.4,2.15,2153.5833333333303,1846.0,904.15,1827.15,6.52,9.56,2.0,5.78,10.6666666666667,18,2,10,13.333333333333302,20,0,10,2.0,4,0,2,2.0,6,0,3,2.0,4,0,2,0.166351629730818,8.66666666666667,4,5,6,0,20.8333333333333,30.1,4.8,39.7,120.25,139,0.368,0.276,0.204,0.24,70.2,125.2,18.4,71.8,0.706994426355976,24.045451231662803
2515,2515,92.07747427975441,26.1993504014139,False,1.5376666666666698,0.76,1.12,1.88,2.3333333333333304,2,1,3,0.38247012390349605,3.5023666666666697,0.1748,3.4043,3.5791,9,1.6033333333333302,0.35,1.41,1.76,48.6666666666667,61,12,73,3.60666666666667,1.21,3.19,4.4,1.58,0.69,1.22,1.91,2.265,1.265,1.675,2.94,0.6971845790143659,26.6666666666667,26,13,39,1.46666666666667,0.55,1.25,1.8,58.1935963333333,61.924310999999996,26.981539,88.90585,3117.81666666667,870.0,2740.15,3610.15,4.06666666666667,1.05,3.39,4.44,1.31666666666667,0.47,1.15,1.62,31,0.756666666666667,0.51,0.53,1.04,6,5.28,5.35666666666667,6.2,2.7,8.9,0.291405808688378,4.0,2,3,5,638.333333333333,159,578,737,8.66666666666667,10,3,13,393.0,104,326,430,13.22,6.68,10.79,17.47,342.266666666667,77.0,293.4,370.4,0,1.48333333333333,0.6,1.25,1.85,1485.15,863.0,933.15,1796.15,3.92666666666667,2.78,3.0,5.78,5.33333333333333,7,3,10,3.0,8,0,8,2.3333333333333304,1,2,3,0.33333333333333304,1,0,1,2.0,0,2,2,0.38247012390349605,4.0,2,3,5,1,12.6,15.9,6.8,22.7,164.59,189,0.5466666666666671,0.6,0.3,0.9,114.96666666666701,219.8,17.2,237.0,0.8742174260651329,18.3020831236644
2516,2516,62.28980098657271,24.838075484464504,False,1.4463333333333301,0.757,0.963,1.72,2.6666666666666696,1,2,3,0.33121772598976695,5.10443333333333,4.362,3.3588,7.7208,3,1.5566666666666698,0.78,1.13,1.91,48.6666666666667,67,8,75,3.56666666666667,3.6,2.0,5.6,1.67,1.33,0.95,2.28,2.65333333333333,1.16,2.05,3.21,0.67536636059506,55.0,40,38,78,1.6333333333333302,0.65,1.35,2.0,132.506,107.46,87.62,195.08,2703.48333333333,2443.0,1657.15,4100.15,3.36,4.12,1.72,5.84,1.55,0.61,1.3,1.91,8,1.0,0.58,0.74,1.32,3,9.11,10.4166666666667,18.86,2.54,21.4,0.20701107874360397,3.6666666666666696,3,2,5,658.333333333333,319,549,868,8.33333333333333,11,2,13,324.0,401,164,565,10.3876666666667,16.337,3.263,19.6,295.16666666666697,366.0,144.0,510.0,1,1.6333333333333302,0.65,1.35,2.0,1172.35,1615.4,429.75,2045.15,3.74,3.78,2.0,5.78,5.0,8,2,10,6.33333333333333,10,0,10,1.6666666666666698,1,1,2,0.33333333333333304,1,0,1,1.6666666666666698,1,1,2,0.20701107874360397,5.33333333333333,1,5,6,0,14.6,21.1,6.5,27.6,289.76,62,0.22,0.17,0.13,0.3,62.8333333333333,46.3,35.3,81.6,0.621033236230812,24.153296675453802
2517,2517,75.09120220994001,39.3975175248314,False,2.861,5.101,0.8809999999999999,1.994,5.66666666666667,10,2,4,0.422562314057397,8.70416666666667,3.2509,4.4699,7.7208,5,2.98666666666667,4.89,1.08,1.99,103.0,228,9,79,7.26666666666667,3.2,2.4,5.6,3.06666666666667,1.39,0.89,2.28,3.594,1.278,1.56,3.4019999999999997,0.630676776687481,76.6666666666667,18,32,78,2.4166666666666696,1.6,1.25,2.15,183.412333333333,22.75,72.61,195.08,5107.583333333329,2187.0,1913.15,4100.15,6.43,3.94,1.9,5.84,2.3133333333333304,1.68,1.22,1.98,13,1.27333333333333,0.1,0.53,1.49,4,8.58,13.62,17.9,3.5,21.4,0.15024437833151902,8.0,16,2,6,1219.0,365,503,868,18.0,40,2,14,625.333333333333,385,180,565,46.0566666666667,103.07,7.75,36.94,548.233333333333,368.0,142.0,510.0,0,2.4166666666666696,1.6,1.25,2.15,2234.98333333333,1047.0,998.15,2045.15,6.59333333333333,3.78,2.0,5.78,8.0,8,2,10,3.0,9,0,9,5.0,11,1,4,2.0,6,0,2,3.0,5,1,2,0.32865957760019804,8.0,6,4,6,1,21.5,21.4,6.1,39.7,106.55,107,0.4313333333333329,0.83,0.13,0.32,89.9,53.2,18.4,71.6,0.751221891657595,21.298633835996803
2518,2518,90.4731515017603,59.11351629150639,False,1.6286666666666698,0.7959999999999999,1.12,1.916,2.3333333333333304,3,1,4,0.378957273938052,3.7510666666666697,0.7809,3.4043,4.1852,9,1.49,0.9,1.08,1.98,51.3333333333333,66,12,78,4.14666666666667,1.58,3.19,4.77,1.6733333333333302,0.68,1.22,1.9,2.13333333333333,1.52,1.42,2.94,0.7045976243504081,27.3333333333333,25,14,39,1.4166666666666698,0.7,1.1,1.8,60.1791166666667,60.82035,28.0855,88.90585,3026.15,982.0,2628.15,3610.15,4.16333333333333,1.14,3.49,4.63,1.3,0.51,1.11,1.62,32,0.716666666666667,0.64,0.4,1.04,6,5.41,5.25333333333333,6.63,2.33,8.96,0.32482052051833,4.33333333333333,3,3,6,710.666666666667,187,600,787,9.33333333333333,11,3,14,404.333333333333,114,338,452,25.0,39.15,11.4,50.55,349.173333333333,83.92,300.3,384.22,1,1.4333333333333302,0.75,1.1,1.85,1611.81666666667,440.0,1356.15,1796.15,4.14666666666667,2.44,3.0,5.44,6.0,8,3,11,3.6666666666666696,10,0,10,2.3333333333333304,3,1,4,0.666666666666667,2,0,2,1.6666666666666698,1,1,2,0.378957273938052,4.0,2,3,5,0,11.6,17.3,5.4,22.7,110.93,194,0.46333333333333293,0.41,0.3,0.71,188.733333333333,383.8,17.2,401.0,0.974461561554991,18.4717393791055
2519,2519,118.534724456458,82.3861271800082,False,2.28,0.0960000000000001,1.32,2.544,3.6666666666666696,0,2,4,0.497684341221623,5.5875,1.2796,3.4521,5.6246,9,2.46666666666667,0.74,1.63,2.37,80.0,11,44,77,5.55,3.17,3.1,6.27,2.33,0.11,1.33,2.55,2.78,5.01,0.64,2.825,0.48282229704451896,45.0,43,6,49,1.78333333333333,0.85,0.7,1.55,103.092333333333,102.807,12.011,114.818,5584.53333333333,2747.0,2353.15,5100.15,7.46333333333333,4.85,2.52,7.37,1.7033333333333303,2.13,0.77,1.45,32,0.983333333333333,0.65,0.29,0.94,6,7.1,7.94766666666667,3.7969999999999997,3.513,7.31,0.152070215373274,6.66666666666667,1,4,7,974.666666666667,528,558,1086,11.666666666666698,6,4,14,726.0,474,243,717,52.3543333333333,116.73700000000001,3.263,120.0,234.56666666666698,239.4,58.2,355.8,1,1.78333333333333,2.4,0.7,1.55,2773.4,3210.4,429.75,3640.15,5.14666666666667,0.56,3.44,4.0,5.0,1,3,4,4.66666666666667,10,0,10,3.3333333333333304,2,2,4,1.0,2,0,2,2.6666666666666696,0,2,2,0.442386081085887,5.66666666666667,3,2,5,0,15.766666666666698,34.0,1.8,17.9,144.65,194,0.43,0.29,0.23,0.52,49.0,61.6,20.0,81.6,0.6082808614930949,18.0837515962597
2520,2520,54.260274660514,31.484946850980602,False,2.96166666666667,3.4589999999999996,0.963,2.211,7.33333333333333,8,2,5,0.5138839465550801,6.79673333333333,3.6566,3.3437,5.172000000000001,7,3.25,3.41,1.13,2.27,93.3333333333333,160,8,84,6.68,8.6,2.0,5.3,2.80333333333333,3.41,0.95,2.18,3.49333333333333,0.38,1.415,3.21,0.7240554904259481,51.3333333333333,12,25,38,2.36666666666667,0.3,1.15,2.0,115.77976000000001,22.2561,54.93805,87.62,2635.9166666666697,2690.0,890.15,2235.15,4.4933333333333305,4.2,1.72,2.96,2.21666666666667,0.43,1.17,1.91,24,1.46,0.12,0.72,1.32,5,4.94,9.62,12.32,2.54,7.43,0.119906254196185,7.33333333333333,10,2,6,1292.33333333333,1345,549,947,15.333333333333302,28,2,15,443.333333333333,440,164,302,29.266666666666698,47.1,8.3,27.7,248.50666666666697,462.48,34.76,266.0,1,2.36666666666667,0.3,1.15,2.0,2085.5833333333303,1992.15,1042.15,1517.15,6.52,9.56,2.0,5.78,8.66666666666667,12,2,7,3.3333333333333304,10,0,5,5.33333333333333,6,2,5,2.0,6,0,3,3.3333333333333304,0,2,2,0.38541295991631,7.0,3,4,5,0,18.3333333333333,19.0,4.3,27.6,116.67,164,0.64,0.66,0.3,0.48,50.313333333333304,84.36,7.82,50.0,0.599531270980927,23.3515759354701
2521,2521,145.783568336006,71.6696973566335,False,1.6146666666666698,0.674,1.32,1.994,3.0,2,2,4,0.5291721169314,3.7649333333333304,1.4385,3.2021,4.6406,5,1.97,0.52,1.7,2.22,56.3333333333333,35,44,79,3.94666666666667,1.0,3.6,4.6,1.6566666666666698,0.68,1.33,2.01,2.27166666666667,1.265,1.56,2.825,0.506044830266909,31.6666666666667,17,23,40,1.3833333333333302,0.3,1.25,1.55,71.5918333333333,40.2825,50.9415,91.22399999999999,3802.15,1547.0,3103.15,4650.15,5.13666666666667,2.4,3.85,6.25,1.29666666666667,0.23,1.22,1.45,16,0.69,0.33,0.53,0.86,4,6.99,5.98,1.19,5.32,6.51,0.254786574818822,4.66666666666667,2,4,6,684.333333333333,122,640,762,7.66666666666667,10,4,14,500.0,232,377,609,24.913333333333302,20.04,16.9,36.94,129.850666666667,330.44800000000004,0.452,330.9,1,1.3833333333333302,0.3,1.25,1.55,1836.2833333333301,942.6,1220.55,2163.15,4.33333333333333,1.0,4.0,5.0,4.33333333333333,1,4,5,1.6666666666666698,3,0,3,2.6666666666666696,2,2,4,0.666666666666667,2,0,2,2.0,0,2,2,0.47037521505013397,4.33333333333333,1,4,5,0,12.1333333333333,11.8,6.1,17.9,102.09,139,0.36,0.22,0.27,0.49,37.7666666666667,37.2,22.7,59.9,0.764359724456467,17.007698841333198
2522,2522,51.566464645059604,24.208167533530602,False,2.84866666666667,3.35,0.8690000000000001,2.544,4.33333333333333,6,1,4,0.437994142300428,8.0152,2.6452,2.5378,7.7208,7,2.81,2.96,0.89,2.37,73.6666666666667,150,2,77,7.94666666666667,6.84,2.85,6.27,3.08,3.24,0.93,2.55,3.09333333333333,1.42,0.64,2.7,0.910017301038062,37.3333333333333,66,6,78,2.11666666666667,2.2,0.7,1.8,88.360512,171.058,12.011,195.08,5537.58333333333,7888.0,1156.15,5100.15,7.602,12.514000000000001,1.113,7.37,1.97333333333333,1.54,0.77,1.54,24,1.21333333333333,1.74,0.29,1.16,5,4.82,10.1226666666667,19.458,0.971,21.4,0.16424780336266,6.66666666666667,12,1,7,1344.0,1180,496,1086,13.333333333333302,26,1,14,739.0,1216,109,717,88.2653333333333,234.804,2.5980000000000003,120.0,471.84,316.08,96.96,510.0,1,2.11666666666667,2.2,0.7,1.8,3355.78333333333,6538.4,370.95,3640.15,5.26,3.78,1.0,5.78,6.66666666666667,8,1,10,3.0,9,0,9,3.6666666666666696,7,1,4,1.33333333333333,4,0,2,2.3333333333333304,3,1,2,0.328495606725321,5.33333333333333,2,2,6,0,19.1,43.6,1.8,23.6,91.4,164,1.21,2.33,0.13,1.23,131.2,242.0,20.0,141.0,0.8212390168133029,18.2650844551995
2523,2523,112.133282617115,76.17032888881809,False,1.652,0.726,1.19,1.916,2.3333333333333304,3,1,4,0.449046292041118,3.64056666666667,1.1124,3.0728,4.1852,9,1.52,0.9,1.08,1.98,51.0,67,11,78,4.19666666666667,1.43,3.34,4.77,1.72,0.54,1.36,1.9,2.07,1.33,1.42,2.75,0.7401668701668701,21.3333333333333,15,14,29,1.35,0.5,1.1,1.6,45.5291366666667,35.4605,28.0855,63.54600000000001,2857.81666666667,477.0,2628.15,3105.15,4.0066666666666695,1.14,3.49,4.63,1.24,0.33,1.11,1.44,31,0.666666666666667,0.49,0.4,0.89,6,4.85,4.76,6.63,2.33,8.96,0.38489682174953005,4.33333333333333,3,3,6,721.666666666667,154,633,787,9.33333333333333,11,3,14,389.333333333333,114,338,452,25.9,37.5,13.05,50.55,332.906666666667,83.92,300.3,384.22,0,1.35,0.5,1.1,1.6,1617.81666666667,458.0,1356.15,1814.15,4.14666666666667,2.44,3.0,5.44,6.0,8,3,11,3.6666666666666696,10,0,10,2.3333333333333304,3,1,4,0.666666666666667,2,0,2,1.6666666666666698,1,1,2,0.449046292041118,3.6666666666666696,1,3,4,1,9.96666666666667,12.4,5.4,17.8,140.26,189,0.563333333333333,0.33,0.38,0.71,188.266666666667,385.2,15.8,401.0,1.15469046524859,15.588593256570102
2524,2524,93.7061628022058,35.0707844594727,False,2.07833333333333,0.8440000000000001,1.59,2.434,4.66666666666667,3,3,6,0.742346352936223,4.907,1.973,3.7880000000000003,5.761,10,2.29666666666667,0.46,2.08,2.54,78.3333333333333,27,62,89,5.21333333333333,1.44,4.45,5.89,2.31,0.37,2.18,2.55,1.71666666666667,1.165,1.285,2.45,1.0,37.6666666666667,13,33,46,1.23333333333333,0.25,1.15,1.4,86.76719666666669,31.498409999999996,74.92159000000001,106.42,1753.81666666667,2523.0,890.15,3413.15,3.10333333333333,1.43,2.46,3.89,1.21333333333333,0.12,1.16,1.28,33,0.686666666666667,0.22,0.56,0.78,7,7.64,7.5066666666666695,7.21,4.79,12.0,0.37117317646811104,5.66666666666667,3,4,7,897.333333333333,143,804,947,13.666666666666698,6,10,16,302.33333333333303,151,227,378,17.3313333333333,21.006,6.694,27.7,143.153333333333,322.24,34.76,357.0,0,1.23333333333333,0.25,1.15,1.4,1135.81666666667,1337.0,490.15,1827.15,3.59333333333333,3.78,2.0,5.78,7.0,5,5,10,3.3333333333333304,10,0,10,3.6666666666666696,6,0,6,2.3333333333333304,4,0,4,1.33333333333333,2,0,2,0.583272134449889,4.33333333333333,1,4,5,1,4.3,1.0,3.8,4.8,226.4,198,0.29666666666666697,0.09,0.24,0.33,41.28,69.76,2.04,71.8,1.11351952940433,18.859121412296897
2525,2525,14.749849177921801,11.962916643789802,False,3.7773333333333303,7.312,1.32,2.158,9.33333333333333,22,2,6,0.35825811696309795,9.45173333333333,18.6313,3.1359,5.4418,2,4.36,7.82,1.7,2.38,149.0,317,43,90,9.68333333333333,18.51,3.45,5.49,3.75666666666667,7.07,1.33,2.1,4.02833333333333,3.855,1.67,2.825,0.7167749234553321,90.0,186,22,52,2.85,4.05,1.4,1.55,216.501333333333,462.52,47.88,127.6,4420.7,401.65,1262.95,4650.15,6.62,2.51,2.19,6.25,2.73666666666667,0.13,1.32,1.45,5,2.0166666666666697,3.69,0.75,1.11,2,6.44,12.003333333333302,1.97,4.54,6.51,0.0835935606247229,10.6666666666667,20,4,6,1591.66666666667,2836,640,869,24.0,60,4,16,622.333333333333,179,197,609,34.1033333333333,54.51,15.45,17.49,229.8,210.8,52.55,421.0,1,2.85,4.05,1.4,1.55,2316.3,765.45,722.65,2125.15,5.33333333333333,8.0,2.0,4.0,10.6666666666667,20,4,6,14.666666666666698,38,2,10,4.0,0,2,2,5.33333333333333,16,0,4,4.0,0,2,2,0.214954870177859,9.66666666666667,16,4,5,0,18.1666666666667,4.1,5.5,17.9,167.6,10,0.53,0.28,0.2,0.52,18.0,13.3,2.35,22.7,0.501561363748337,27.912835820074502
