,mpid,eps_electronic,eps_total,last phdos peak,structure,formula
688,mp-541226,2.380592527897244,7.089175956628625,581.585732875971,"Full Formula (Cs1 Br1 F6)
Reduced Formula: CsBrF6
abc   :   5.395953   5.395953   5.395953
angles:  96.586293  96.586293  96.586293
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cs    0.5       0.5       0.5
  1  Br    0         0         0
  2  F     0.8091    0.706064  0.076774
  3  F     0.076774  0.8091    0.706064
  4  F     0.706064  0.076774  0.8091
  5  F     0.1909    0.293936  0.923226
  6  F     0.923226  0.1909    0.293936
  7  F     0.293936  0.923226  0.1909",CsBrF6
689,mp-5414,9.044130893251127,26.157680979377407,307.5857546320623,"Full Formula (Na2 Sb2 S4)
Reduced Formula: NaSbS2
abc   :   5.882844   5.882844   6.908592
angles: 112.959049 112.959049  91.061237
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.633782  0.366218  0.75             1
  1  Na    0.366218  0.633782  0.25             1
  2  S     0.685476  0.869533  0.763811         1
  3  S     0.130467  0.314524  0.736189         1
  4  S     0.314524  0.130467  0.236189         1
  5  S     0.869533  0.685476  0.263811         1
  6  Sb    0.90042   0.09958   0.25             1
  7  Sb    0.09958   0.90042   0.75             1",NaSbS2
690,mp-541899,3.568243523766617,12.954128775925556,165.17565028761243,"Full Formula (Cs2 Cd2 Br6)
Reduced Formula: CsCdBr3
abc   :   7.877210   7.877210   6.919144
angles:  90.000000  90.000000 120.000000
Sites (10)
  #  SP           a         b     c
---  ----  --------  --------  ----
  0  Cs    0.333333  0.666667  0.75
  1  Cs    0.666667  0.333333  0.25
  2  Cd    0         0         0
  3  Cd    0         0         0.5
  4  Br    0.163551  0.836449  0.25
  5  Br    0.327103  0.163551  0.75
  6  Br    0.836449  0.672897  0.75
  7  Br    0.163551  0.327103  0.25
  8  Br    0.672897  0.836449  0.25
  9  Br    0.836449  0.163551  0.75",CsCdBr3
691,mp-5427,2.7776219121271932,8.691440821883438,1178.4664455102513,"Full Formula (Mg2 P2 O7)
Reduced Formula: Mg2P2O7
abc   :   4.551100   5.318168   5.318168
angles: 104.153250  98.439672  98.439672
Sites (11)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.279823  0.926892  0.62322
  1  O     0.720177  0.37678   0.073108
  2  O     0.720177  0.073108  0.37678
  3  O     0.279823  0.62322   0.926892
  4  O     0         0         0
  5  O     0.787731  0.6195    0.6195
  6  O     0.212269  0.3805    0.3805
  7  Mg    0.5       0.687673  0.312327
  8  Mg    0.5       0.312327  0.687673
  9  P     0.093984  0.781317  0.781317
 10  P     0.906016  0.218683  0.218683",Mg2P2O7
692,mp-543024,13.748277012376278,35.57666989137787,257.5857586021519,"Full Formula (Cs2 Pd1 I2 Br4)
Reduced Formula: Cs2Pd(IBr2)2
abc   :   7.660446   7.660447   7.660447
angles: 106.825014 110.810306 110.810312
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pd    0         0         0
  1  Cs    0.5       0.75      0.25
  2  Cs    0.5       0.25      0.75
  3  Br    0.403624  0.201812  0.201812
  4  Br    1         0.201812  0.798188
  5  Br    0         0.798188  0.201812
  6  Br    0.596376  0.798188  0.798188
  7  I     1         0.342387  0.342387
  8  I     0         0.657613  0.657613",Cs2Pd(IBr2)2
693,mp-5431,4.181824774749103,17.918600797300748,708.8707572993352,"Full Formula (Ba2 Te2 O6)
Reduced Formula: BaTeO3
abc   :   4.654753   6.074566   7.256890
angles:  90.000000 106.886815  90.000000
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.173545  0.485859  0.326094
  1  O     0.826455  0.985859  0.673906
  2  O     0.826455  0.514141  0.673906
  3  O     0.173545  0.014141  0.326094
  4  O     0.647041  0.25      0.102061
  5  O     0.352959  0.75      0.897939
  6  Te    0.930512  0.75      0.852233
  7  Te    0.069488  0.25      0.147767
  8  Ba    0.660131  0.75      0.313598
  9  Ba    0.339869  0.25      0.686402",BaTeO3
694,mp-545359,3.3934981986637367,9.289700394234275,641.5857281118634,"Full Formula (K1 Na2 Cu1 O2)
Reduced Formula: KNa2CuO2
abc   :   4.390368   4.390378   6.291579
angles: 110.425969 110.420560  90.000002
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.572521  0.572539  0.145043         0
  1  O     0.161513  0.161505  0.323027         0
  2  Na    0.27279   0.772796  0.54558          0
  3  O     0.830014  0.830004  0.660027         0
  4  Na    0.772791  0.272794  0.545582         0
  5  Cu    0.995311  0.995302  0.990622         0",KNa2CuO2
695,mp-545500,4.178767225904873,11.225983309152438,573.5857335111854,"Full Formula (Ba2 Sb2 Cl2 O4)
Reduced Formula: BaSbClO2
abc   :   5.599245   5.952544   7.201935
angles: 114.406081  89.999960  89.999991
Sites (10)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  O     0.499992  0.716954   1.00001          0
  1  Sb    0.25      0.431459   0.862921         0
  2  Ba    0.25      0.127817   0.25563          0
  3  Sb    0.75      0.56854    0.137079         0
  4  Cl    0.749999  0.246978   0.493952         0
  5  O     0.999992  0.283046  -1.1e-05          0
  6  O     8e-06     0.716954   1.00001          0
  7  Cl    0.25      0.753022   0.506048         0
  8  Ba    0.750001  0.872183   0.74437          0
  9  O     0.500008  0.283046  -1.1e-05          0",BaSbClO2
696,mp-545544,5.632709730253523,69.81702672374054,744.6165269361184,"Full Formula (Ba2 Ta1 Bi1 O6)
Reduced Formula: Ba2TaBiO6
abc   :   6.106681   6.105262   6.135536
angles:  60.503119  60.155446  59.992304
Sites (10)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Ba     0.75093    0.753205  0.744936         0
  1  O      0.300576   0.239474  0.69473          0
  2  O      0.699424   0.760526  0.30527          0
  3  O      0.76522    0.239474  0.69473          0
  4  Ta     0.5        0.5       0.5              0
  5  O      0.729137   0.331118  0.210609         0
  6  O      0.23478    0.760526  0.30527          0
  7  Ba     0.24907    0.246795  0.255064         0
  8  O      0.270863   0.668881  0.789391         0
  9  Bi    -0         -0         0                0",Ba2TaBiO6
697,mp-546011,9.73939488056132,23.94142936678957,515.5857381164893,"Full Formula (Y2 Zn2 As2 O2)
Reduced Formula: YZnAsO
abc   :   3.974717   3.974718   8.963066
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Y     0.75  0.75  0.878261         0
  1  O     0.75  0.25  0                0
  2  As    0.75  0.75  0.31777          0
  3  Zn    0.75  0.25  0.5              0
  4  Y     0.25  0.25  0.121738         0
  5  As    0.25  0.25  0.68223          0
  6  O     0.25  0.75  1                0
  7  Zn    0.25  0.75  0.500001         0",YZnAsO
698,mp-546125,4.184770347023169,13.227624499646735,925.5857055617543,"Full Formula (Sc2 As2 O8)
Reduced Formula: ScAsO4
abc   :   5.732319   5.732369   5.732369
angles: 106.964344 106.958929 114.616566
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  O     0.188743  0.625186  0.936458         0
  1  O     0.188743  0.252285  0.563557         0
  2  Sc    0.124959  0.875065  0.249894         0
  3  O     0.252255  0.188721  0.063535         0
  4  As    0.374975  0.624981  0.749995         0
  5  O     0.811259  0.374815  0.063544         0
  6  O     0.625192  0.188723  0.436469         0
  7  O     0.747748  0.811281  0.936467         0
  8  O     0.811259  0.747715  0.436444         0
  9  As    0.625024  0.37502   0.250003         0
 10  O     0.374811  0.811278  0.563533         0
 11  Sc    0.875032  0.124931  0.750102         0",ScAsO4
699,mp-546794,2.2105223106847283,3.893521781792989,1184.5856849966901,"Full Formula (Si16 O32)
Reduced Formula: SiO2
abc   :  10.112507  10.112694  10.271725
angles: 119.489693 119.488597  89.999910
Sites (48)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Si    0.499996  0.499999   0.499995         0
  1  Si    0.499996  0.499999  -5e-06            0
  2  Si    0.499996  0.999999   0.499995         0
  3  Si    0.499996  0.999999  -5e-06            0
  4  Si    0.999996  0.499999   0.499995         0
  5  Si    0.999996  0.499999  -5e-06            0
  6  Si    0.999996  0.999999   0.499995         0
  7  Si    0.999996  0.999999  -5e-06            0
  8  Si    0.125004  0.374998   0.250005         0
  9  Si    0.125004  0.374998   0.750005         0
 10  Si    0.125004  0.874998   0.250005         0
 11  Si    0.125004  0.874998   0.750005         0
 12  Si    0.625004  0.374998   0.250005         0
 13  Si    0.625004  0.374998   0.750005         0
 14  Si    0.625004  0.874998   0.250005         0
 15  Si    0.625004  0.874998   0.750005         0
 16  O     0.018515  0.4375     0.125           -0
 17  O     0.018515  0.4375     0.625           -0
 18  O     0.018515  0.9375     0.125           -0
 19  O     0.018515  0.9375     0.625           -0
 20  O     0.518515  0.4375     0.125           -0
 21  O     0.518515  0.4375     0.625           -0
 22  O     0.518515  0.9375     0.125           -0
 23  O     0.518515  0.9375     0.625           -0
 24  O     0.062499  0.393514   0.374999        -0
 25  O     0.062499  0.393514   0.874999        -0
 26  O     0.062499  0.893514   0.374999        -0
 27  O     0.062499  0.893514   0.874999        -0
 28  O     0.562499  0.393514   0.374999        -0
 29  O     0.562499  0.393514   0.874999        -0
 30  O     0.562499  0.893514   0.374999        -0
 31  O     0.562499  0.893514   0.874999        -0
 32  O     0.106485  0.1875     0.124999        -0
 33  O     0.106485  0.1875     0.624999        -0
 34  O     0.106485  0.6875     0.124999        -0
 35  O     0.106485  0.6875     0.624999        -0
 36  O     0.606485  0.1875     0.124999        -0
 37  O     0.606485  0.1875     0.624999        -0
 38  O     0.606485  0.6875     0.124999        -0
 39  O     0.606485  0.6875     0.624999        -0
 40  O     0.3125    0.481488   0.375002        -0
 41  O     0.3125    0.481488   0.875002        -0
 42  O     0.3125    0.981488   0.375002        -0
 43  O     0.3125    0.981488   0.875002        -0
 44  O     0.8125    0.481488   0.375002        -0
 45  O     0.8125    0.481488   0.875002        -0
 46  O     0.8125    0.981488   0.375002        -0
 47  O     0.8125    0.981488   0.875002        -0",SiO2
700,mp-546864,4.106789977515338,11.375144066002484,2160.58560750054,"Full Formula (Y2 C1 N2 O2)
Reduced Formula: Y2C(NO)2
abc   :   3.744599   3.744599   8.228468
angles:  90.000000  90.000000 120.000002
Sites (7)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Y     0.333333  0.666667   0.677536         0
  1  O     0.333333  0.666667   0.396493         0
  2  O     0.666667  0.333333   0.603519         0
  3  C     0         0         -1.6e-05          0
  4  N     0         0          0.150228         0
  5  N     0         0          0.849767         0
  6  Y     0.666667  0.333333   0.322474         0",Y2C(NO)2
701,mp-547244,4.309330932106879,16.028625724959614,550.5857353374264,"Full Formula (Sr2 Bi2 Cl2 O4)
Reduced Formula: SrBiClO2
abc   :   5.680544   5.793145   6.987439
angles: 114.487942  89.999959  89.999975
Sites (10)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Cl    0.75      0.744422   0.488807         0
  1  Bi    0.75      0.080796   0.161463         0
  2  Bi    0.25      0.919204   0.838537         0
  3  Sr    0.250001  0.607995   0.215995         0
  4  O     0.499981  0.235436  -4e-06            0
  5  O     1.9e-05   0.235436  -3e-06            0
  6  O     0.999981  0.764564   1                0
  7  Sr    0.750001  0.392005   0.784006         0
  8  Cl    0.25      0.255577   0.511193         0
  9  O     0.500019  0.764564   1                0",SrBiClO2
702,mp-547792,3.292971165993537,7.745450401125972,624.5857294616939,"Full Formula (K2 Sb2 O6)
Reduced Formula: KSbO3
abc   :   5.475171   5.475171   6.970413
angles:  66.874676  66.874676  59.999997
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.361084  0.361084  0.916749         0
  1  K     0.638916  0.638916  0.083251         0
  2  Sb    0.164243  0.164243  0.507271         0
  3  Sb    0.835757  0.835757  0.492729         0
  4  O     0.965072  0.164456  0.313119         0
  5  O     0.164456  0.557352  0.313119        -0
  6  O     0.557352  0.965072  0.313119         0
  7  O     0.034928  0.835544  0.686881         0
  8  O     0.835544  0.442648  0.686881        -0
  9  O     0.442648  0.034928  0.686881         0",KSbO3
703,mp-5478,12.660848358147115,29.703158049949593,608.5857307321222,"Full Formula (Tl2 Pd6 O8)
Reduced Formula: TlPd3O4
abc   :   6.900466   6.900466   6.900466
angles:  60.000000  60.000000  60.000000
Sites (16)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.858317  0.858317  0.858317
  1  O     0.141683  0.141683  0.574951
  2  O     0.141683  0.574951  0.141683
  3  O     0.574951  0.141683  0.141683
  4  O     0.858317  0.425049  0.858317
  5  O     0.425049  0.858317  0.858317
  6  O     0.141683  0.141683  0.141683
  7  O     0.858317  0.858317  0.425049
  8  Pd    0         0         0.5
  9  Pd    0         0.5       0
 10  Pd    0         0.5       0.5
 11  Pd    0.5       0.5       0
 12  Pd    0.5       0         0
 13  Pd    0.5       0         0.5
 14  Tl    0.5       0.5       0.5
 15  Tl    0         0         0",TlPd3O4
704,mp-5479,2.0764151010670235,7.629469163193169,658.2016401888546,"Full Formula (Rb1 Al1 F4)
Reduced Formula: RbAlF4
abc   :   3.713790   3.713790   6.399373
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP      a    b         c
---  ----  ---  ---  --------
  0  F     0.5  0.5  0.778991
  1  F     0.5  0.5  0.221009
  2  F     0.5  0    0.5
  3  F     0    0.5  0.5
  4  Al    0.5  0.5  0.5
  5  Rb    0    0    0",RbAlF4
705,mp-5488,4.4690145709422735,23.82291907654009,610.585730573319,"Full Formula (Li2 In2 O4)
Reduced Formula: LiInO2
abc   :   4.384021   4.384021   5.668046
angles: 112.751257 112.751257  90.000000
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.875     0.125     0.75
  1  Li    0.125     0.875     0.25
  2  O     0.142698  0.392698  0.285395
  3  O     0.392698  0.142698  0.785395
  4  O     0.607302  0.857302  0.214605
  5  O     0.857302  0.607302  0.714605
  6  In    0.625     0.375     0.25
  7  In    0.375     0.625     0.75",LiInO2
706,mp-549589,9.703875545052108,23.978521787510967,460.58574248358804,"Full Formula (La2 Zn2 As2 O2)
Reduced Formula: LaZnAsO
abc   :   4.110640   4.110629   9.167098
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  La    0.25  0.25  0.132863         0
  1  O     0.25  0.75  1                0
  2  O     0.75  0.25  1e-06            0
  3  Zn    0.25  0.75  0.5              0
  4  As    0.75  0.75  0.328877         0
  5  Zn    0.75  0.25  0.5              0
  6  La    0.75  0.75  0.867135         0
  7  As    0.25  0.25  0.671124         0",LaZnAsO
707,mp-549697,3.1882391719937617,7.539488515754902,694.5857239035686,"Full Formula (Rb1 Ge1 I1 O6)
Reduced Formula: RbGeIO6
abc   :   5.114291   5.114385   6.525552
angles:  89.999491  90.001022 120.000423
Sites (9)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  O      0.385736  0.38334   0.332567         0
  1  O      0.385783  0.002494  0.667399         0
  2  O      0.997475  0.383329  0.667345         0
  3  O      0.616641  0.614222  0.667388         0
  4  O      0.997476  0.6142    0.332588         0
  5  Rb    -2e-06     0.99999   1                0
  6  I      0.66678   0.333323  0.500071         0
  7  O      0.616647  0.00248   0.332624         0
  8  Ge     0.333465  0.666622  0.500014         0",RbGeIO6
708,mp-549737,3.4781353803433084,12.292293410787757,1283.5856771359124,"Full Formula (Ba2 Ca1 B2 O6)
Reduced Formula: Ba2Ca(BO3)2
abc   :   5.492590   5.607023   6.680789
angles:  66.130423  65.726359  60.673063
Sites (11)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  O     0.722457  0.379014  0.176064         0
  1  O     0.736899  0.237307  0.727982         0
  2  B     0.563002  0.630188  0.243795         0
  3  O     0.702178  0.76269   0.272018         0
  4  Ba    0.211359  0.261874  0.315409         0
  5  Ba    0.788641  0.738126  0.684591         0
  6  Ca    1         0         1                0
  7  B     0.436998  0.369812  0.756205         0
  8  O     0.277543  0.620986  0.823936         0
  9  O     0.297822  0.23731   0.727982         0
 10  O     0.263101  0.762693  0.272017         0",Ba2Ca(BO3)2
