,material_id,formula,nsites,point_group,space_group,volume,structure,eij_max,v_max,piezoelectric_tensor
500,mp-30925,La(NO2)3,10.0,3m,160.0,137.491741373,"Full Formula (La1 N3 O6)
Reduced Formula: La(NO2)3
abc   :   6.230707   6.230707   6.230707
angles: 114.826278 114.826290 114.826291
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  N     0.874925  0.874925  0.413459
  1  N     0.874925  0.413459  0.874925
  2  N     0.413459  0.874925  0.874925
  3  O     0.155006  0.576741  0.155006
  4  O     0.155006  0.155006  0.576741
  5  O     0.861042  0.608006  0.861042
  6  O     0.861042  0.861042  0.608006
  7  O     0.608006  0.861042  0.861042
  8  O     0.576741  0.155006  0.155006
  9  La    0.280847  0.280847  0.280847",0.113773,"[0.0, 1.0, -0.14286000000000001]","[[ 0.        0.        0.        0.       -0.13219  -0.111215]
 [-0.111215  0.111215  0.       -0.13219   0.        0.      ]
 [ 0.09204   0.09204  -0.11072   0.        0.        0.      ]]"
501,mp-24932,FeBiO3,10.0,3m,161.0,129.49887992799998,"Full Formula (Fe2 Bi2 O6)
Reduced Formula: FeBiO3
abc   :   5.721506   5.721506   5.721506
angles:  59.026606  59.026600  59.026606
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.884196  0.433363  0.036235
  1  O     0.433363  0.036235  0.884196
  2  O     0.036235  0.884196  0.433363
  3  O     0.536235  0.933363  0.384196
  4  O     0.384196  0.536235  0.933363
  5  O     0.933363  0.384196  0.536235
  6  Fe    0.719259  0.719259  0.719259
  7  Fe    0.219259  0.219259  0.219259
  8  Bi    0.497946  0.497946  0.497946
  9  Bi    0.997946  0.997946  0.997946",3.133435,"[0.0, 1.0, -1.16667]","[[ 0.        0.        0.        0.       -2.399035 -1.21995 ]
 [-1.21995   1.21995   0.       -2.399035  0.        0.      ]
 [-2.27945  -2.27945  -2.95354   0.        0.        0.      ]]"
502,mp-23736,LiMgH3,10.0,3m,161.0,94.49164774270001,"Full Formula (Li2 Mg2 H6)
Reduced Formula: LiMgH3
abc   :   5.281004   5.281004   5.281004
angles:  55.999360  55.999362  55.999359
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  H     0.101527  0.700549  0.3896
  1  H     0.700549  0.3896    0.101527
  2  H     0.3896    0.101527  0.700549
  3  H     0.8896    0.200549  0.601527
  4  H     0.601527  0.8896    0.200549
  5  H     0.200549  0.601527  0.8896
  6  Li    0.288937  0.288937  0.288937
  7  Li    0.788937  0.788937  0.788937
  8  Mg    0.999186  0.999186  0.999186
  9  Mg    0.499186  0.499186  0.499186",0.23706,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.013305 -0.004365]
 [-0.004365  0.004365  0.        0.013305  0.        0.      ]
 [-0.24027  -0.24027  -0.23706   0.        0.        0.      ]]"
503,mp-4360,NaCdF3,10.0,3m,161.0,151.196343757,"Full Formula (Na2 Cd2 F6)
Reduced Formula: NaCdF3
abc   :   6.139135   6.139135   6.139134
angles:  56.714308  56.714309  56.714303
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  F     0.113068  0.384614  0.706324
  1  F     0.384614  0.706324  0.113068
  2  F     0.706324  0.113068  0.384614
  3  F     0.206324  0.884614  0.613068
  4  F     0.613068  0.206324  0.884614
  5  F     0.884614  0.613068  0.206324
  6  Na    0.290731  0.290731  0.290731
  7  Na    0.790731  0.790731  0.790731
  8  Cd    0.001262  0.001262  0.001262
  9  Cd    0.501262  0.501262  0.501262",0.24241,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.027385 -0.025045]
 [-0.025045  0.025045  0.       -0.027385  0.        0.      ]
 [ 0.29522   0.29522   0.24241   0.        0.        0.      ]]"
504,mp-13334,ZnSnO3,10.0,3m,161.0,117.57008746700001,"Full Formula (Zn2 Sn2 O6)
Reduced Formula: ZnSnO3
abc   :   5.659121   5.659122   5.659122
angles:  56.428096  56.428097  56.428093
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.607106  0.212808  0.892769
  1  O     0.212808  0.892769  0.607106
  2  O     0.892769  0.607106  0.212808
  3  O     0.392769  0.712808  0.107106
  4  O     0.107106  0.392769  0.712808
  5  O     0.712808  0.107106  0.392769
  6  Zn    0.284072  0.284072  0.284072
  7  Zn    0.784072  0.784072  0.784072
  8  Sn    0.001844  0.001844  0.001844
  9  Sn    0.501844  0.501844  0.501844",0.5801689999999999,"[0.0, 1.0, -1.0]","[[ 0.        0.        0.        0.        0.441825  0.04905 ]
 [ 0.04905  -0.04905   0.        0.441825  0.        0.      ]
 [ 0.71776   0.71776   0.43233   0.        0.        0.      ]]"
505,mp-557515,CrBiO3,10.0,3m,161.0,125.344066203,"Full Formula (Cr2 Bi2 O6)
Reduced Formula: CrBiO3
abc   :   5.629010   5.629013   5.629007
angles:  59.729407  59.729385  59.729383
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.400858  0.550438  0.94814
  1  O     0.050437  0.900859  0.448135
  2  O     0.900858  0.448136  0.050439
  3  Bi    0.505492  0.50549   0.505486
  4  O     0.448135  0.050441  0.900861
  5  O     0.948139  0.400858  0.550438
  6  Cr    0.228069  0.228079  0.228086
  7  Cr    0.728085  0.728077  0.72807
  8  Bi    0.005486  0.005486  0.005489
  9  O     0.550441  0.948135  0.400859",2.49227,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        1.194875  0.69624 ]
 [ 0.69624  -0.69624   0.        1.194875  0.        0.      ]
 [ 1.47525   1.47525   2.49227   0.        0.        0.      ]]"
506,mp-552185,AgNO3,10.0,3m,161.0,136.226899966,"Full Formula (Ag2 N2 O6)
Reduced Formula: AgNO3
abc   :   6.481332   6.481339   6.481295
angles:  47.671213  47.670909  47.671414
Sites (10)
  #  SP            a          b          c
---  ----  ---------  ---------  ---------
  0  O      0.663214   0.988608   0.513598
  1  O      0.488621   0.163213   0.013587
  2  N      0.22234    0.222402   0.222373
  3  O      0.513605   0.663208   0.988608
  4  O      0.988603   0.513606   0.663212
  5  Ag    -0.00089   -0.000895  -0.000894
  6  N      0.722375   0.72236    0.72238
  7  O      0.163204   0.013604   0.488613
  8  Ag     0.49911    0.499107   0.499105
  9  O      0.013618   0.488587   0.163216",0.59573,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.235995 -0.23697 ]
 [-0.23697   0.23697   0.        0.235995  0.        0.      ]
 [ 0.14726   0.14726  -0.59573   0.        0.        0.      ]]"
507,mp-3666,LiTaO3,10.0,3m,161.0,109.133343736,"Full Formula (Li2 Ta2 O6)
Reduced Formula: LiTaO3
abc   :   5.533819   5.533820   5.533819
angles:  56.144859  56.144858  56.144864
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.282257  0.282257  0.282257
  1  Li    0.782257  0.782257  0.782257
  2  O     0.619858  0.225986  0.860653
  3  O     0.725986  0.119858  0.360653
  4  O     0.119858  0.360653  0.725986
  5  O     0.360653  0.725986  0.119858
  6  O     0.860653  0.619858  0.225986
  7  O     0.225986  0.860653  0.619858
  8  Ta    0.999447  0.999447  0.999447
  9  Ta    0.499447  0.499447  0.499447",2.947115,"[0.0, 1.0, -0.5]","[[ 0.       0.       0.       0.       3.11069  2.19635]
 [ 2.19635 -2.19635  0.       3.11069  0.       0.     ]
 [ 0.20901  0.20901  2.10015  0.       0.       0.     ]]"
508,mp-19376,TiMnO3,10.0,3m,161.0,111.672619825,"Full Formula (Ti2 Mn2 O6)
Reduced Formula: TiMnO3
abc   :   5.564612   5.564612   5.564612
angles:  56.391492  56.391491  56.391489
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.618963  0.221884  0.845276
  1  O     0.221884  0.845276  0.618963
  2  O     0.845276  0.618963  0.221884
  3  O     0.345276  0.721884  0.118963
  4  O     0.118963  0.345276  0.721884
  5  O     0.721884  0.118963  0.345276
  6  Ti    0.501103  0.501103  0.501103
  7  Ti    0.001103  0.001103  0.001103
  8  Mn    0.779133  0.779133  0.779133
  9  Mn    0.279133  0.279133  0.279133",3.2156700000000003,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        2.485875  1.18841 ]
 [ 1.18841  -1.18841   0.        2.485875  0.        0.      ]
 [ 1.4457    1.4457    3.21567   0.        0.        0.      ]]"
509,mp-4514,NaNbO3,10.0,3m,161.0,125.90040634,"Full Formula (Na2 Nb2 O6)
Reduced Formula: NaNbO3
abc   :   5.678939   5.678939   5.678939
angles:  58.781316  58.781319  58.781313
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.243794  0.816591  0.679746
  1  O     0.816591  0.679746  0.243794
  2  O     0.679746  0.243794  0.816591
  3  O     0.179746  0.316591  0.743794
  4  O     0.743794  0.179746  0.316591
  5  O     0.316591  0.743794  0.179746
  6  Na    0.274534  0.274534  0.274534
  7  Na    0.774534  0.774534  0.774534
  8  Nb    0.013835  0.013835  0.013835
  9  Nb    0.513835  0.513835  0.513835",4.049288,"[0.0, 1.0, -0.57143]","[[ 0.       0.       0.       0.      -4.34151 -2.70354]
 [-2.70354  2.70354  0.      -4.34151  0.       0.     ]
 [-0.80325 -0.80325 -2.91139  0.       0.       0.     ]]"
510,mp-551918,AlBiO3,10.0,3m,161.0,113.675333681,"Full Formula (Al2 Bi2 O6)
Reduced Formula: AlBiO3
abc   :   5.459993   5.460004   5.460004
angles:  59.456967  59.457197  59.457200
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.450126  0.915619  1.01495
  1  O     0.950125  0.51495   0.415619
  2  O     1.01495   0.450126  0.915619
  3  Al    0.72139   0.72139   0.721391
  4  O     0.514949  0.415619  0.950126
  5  Bi    0.994416  0.994415  0.994416
  6  O     0.415619  0.950125  0.51495
  7  Al    0.22139   0.22139   0.22139
  8  Bi    0.494417  0.494415  0.494415
  9  O     0.915618  1.01495   0.450124",4.11937,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        3.000365  0.814975]
 [ 0.814975 -0.814975  0.        3.000365  0.        0.      ]
 [ 2.08379   2.08379   4.11937   0.        0.        0.      ]]"
511,mp-8007,LiUO3,10.0,3m,161.0,130.558960861,"Full Formula (Li2 U2 O6)
Reduced Formula: LiUO3
abc   :   5.933164   5.933163   5.933163
angles:  55.015011  55.015010  55.015013
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.465123  0.465123  0.465123
  1  Li    0.965123  0.965123  0.965123
  2  O     0.129239  0.84476   0.502675
  3  O     0.34476   0.629239  0.002675
  4  O     0.629239  0.002675  0.34476
  5  O     0.002675  0.34476   0.629239
  6  O     0.502675  0.129239  0.84476
  7  O     0.84476   0.502675  0.129239
  8  U     0.238203  0.238203  0.238203
  9  U     0.738203  0.738203  0.738203",2.01461,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.       -0.303945 -0.13242 ]
 [-0.13242   0.13242   0.       -0.303945  0.        0.      ]
 [-1.64059  -1.64059  -2.01461   0.        0.        0.      ]]"
512,mp-19270,TiFeO3,10.0,3m,161.0,108.994228408,"Full Formula (Ti2 Fe2 O6)
Reduced Formula: TiFeO3
abc   :   5.532401   5.532400   5.532400
angles:  56.125292  56.125296  56.125298
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.568157  0.183217  0.933991
  1  O     0.183216  0.933991  0.568157
  2  O     0.933991  0.568156  0.183217
  3  O     0.433992  0.683217  0.068157
  4  O     0.068157  0.43399   0.683217
  5  O     0.683218  0.068158  0.43399
  6  Ti    0.288966  0.288967  0.288966
  7  Ti    0.788965  0.788967  0.788966
  8  Fe    0.00267   0.00267   0.00267
  9  Fe    0.50267   0.50267   0.50267",2.541761,"[0.0, 1.0, -1.16667]","[[ 0.        0.        0.        0.        2.800885  0.721275]
 [ 0.721275 -0.721275  0.        2.800885  0.        0.      ]
 [ 1.39106   1.39106   2.27322   0.        0.        0.      ]]"
513,mp-691106,MnSnO3,10.0,3m,161.0,123.16895051200001,"Full Formula (Mn2 Sn2 O6)
Reduced Formula: MnSnO3
abc   :   5.710704   5.710704   5.710703
angles:  57.190987  57.190985  57.190978
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Mn    0.364987  0.364987  0.364987
  1  Mn    0.864987  0.864987  0.864987
  2  Sn    0.147682  0.147682  0.147682
  3  Sn    0.647682  0.647682  0.647682
  4  O     0.030795  0.771441  0.435095
  5  O     0.435095  0.030795  0.771441
  6  O     0.771441  0.435095  0.030795
  7  O     0.271441  0.530795  0.935095
  8  O     0.530795  0.935095  0.271441
  9  O     0.935095  0.271441  0.530795",0.47956000000000004,"[0.0, 0.0, 1.0]","[[ 0.        0.        0.        0.        0.034805 -0.029725]
 [-0.029725  0.029725  0.        0.034805  0.        0.      ]
 [-0.07606  -0.07606   0.47956   0.        0.        0.      ]]"
514,mp-853130,TiNiO3,10.0,3m,161.0,104.070799511,"Full Formula (Ti2 Ni2 O6)
Reduced Formula: TiNiO3
abc   :   5.075180   5.509305   5.075179
angles: 117.425881  59.999995 117.425882
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ti    0.146425  0.439275  0.146425
  1  Ti    0.646343  0.939031  0.646343
  2  Ni    0.354279  0.062837  0.354279
  3  Ni    0.854302  0.562908  0.854302
  4  O     0.050877  0.260605  0.431866
  5  O     0.550894  0.760645  0.277929
  6  O     0.277929  0.760645  0.931823
  7  O     0.77786   0.260605  0.050877
  8  O     0.431866  0.260605  0.77786
  9  O     0.931823  0.760645  0.550894",2.3266009999999997,"[0.0, 1.0, -0.83333]","[[ 0.       0.       0.       0.       2.58436  0.98661]
 [ 0.98661 -0.98661  0.       2.58436  0.       0.     ]
 [ 1.08766  1.08766  1.87504  0.       0.       0.     ]]"
515,mp-754323,TmBiO3,10.0,3m,161.0,155.422488381,"Full Formula (Tm2 Bi2 O6)
Reduced Formula: TmBiO3
abc   :   5.967128   6.105166   5.967128
angles: 119.254839  59.999998 119.254843
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Tm    0.222012  0.666035  0.222012
  1  Tm    0.722012  0.166035  0.722012
  2  Bi    0.007874  0.023623  0.007874
  3  Bi    0.507874  0.523623  0.507874
  4  O     0.075179  0.348524  0.415054
  5  O     0.575179  0.848524  0.358291
  6  O     0.358291  0.848524  0.915054
  7  O     0.415054  0.348524  0.858291
  8  O     0.858291  0.348524  0.075179
  9  O     0.915054  0.848524  0.575179",4.582136,"[0.0, 1.0, -0.42857000000000006]","[[ 0.        0.        0.        0.       -2.78733  -3.294015]
 [-3.294015  3.294015  0.       -2.78733   0.        0.      ]
 [-3.01072  -3.01072  -1.54952   0.        0.        0.      ]]"
516,mp-754009,ScBiO3,10.0,3m,161.0,141.52823280799998,"Full Formula (Sc2 Bi2 O6)
Reduced Formula: ScBiO3
abc   :   5.783083   5.919038   5.783139
angles: 119.254555  59.994156 119.254273
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Sc    0.22052   0.661607  0.220546
  1  Sc    0.720555  0.161606  0.720516
  2  Bi    0.005783  0.017355  0.005705
  3  Bi    0.505698  0.517356  0.505788
  4  O     0.045974  0.352184  0.427434
  5  O     0.546026  0.852012  0.378691
  6  O     0.37872   0.852074  0.927419
  7  O     0.427421  0.352074  0.87872
  8  O     0.878694  0.352012  0.046027
  9  O     0.92743   0.852179  0.545974",3.3775230000000005,"[0.0, 1.0, -0.8]","[[ 0.        0.        0.        0.       -2.47313  -1.461985]
 [-1.461985  1.461985  0.       -2.47313   0.        0.      ]
 [-2.90322  -2.90322  -2.59862   0.        0.        0.      ]]"
517,mp-779948,ZrMnO3,10.0,3m,161.0,127.114649822,"Full Formula (Zr2 Mn2 O6)
Reduced Formula: ZrMnO3
abc   :   5.816271   5.816521   5.817015
angles:  56.260200  56.260250  56.263259
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Zr    0.20387   0.203839  0.203767
  1  Zr    0.704038  0.703982  0.703947
  2  Mn    0.986898  0.987013  0.986749
  3  Mn    0.487468  0.487283  0.487338
  4  O     0.079461  0.813788  0.416045
  5  O     0.416092  0.079251  0.813972
  6  O     0.313942  0.579297  0.915773
  7  O     0.813894  0.415826  0.079314
  8  O     0.579161  0.916152  0.31404
  9  O     0.915778  0.31417   0.579056",0.631467,"[0.0, 1.0, -0.33333]","[[ 0.        0.        0.        0.        0.850985  0.538695]
 [ 0.538695 -0.538695  0.        0.850985  0.        0.      ]
 [-0.29989  -0.29989   0.46412   0.        0.        0.      ]]"
518,mp-754943,ErBiO3,10.0,3m,161.0,157.850200639,"Full Formula (Er2 Bi2 O6)
Reduced Formula: ErBiO3
abc   :   5.998522   5.998522   6.136270
angles:  60.739844 119.260153 119.999996
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Er    0.277326  0.722674  0.83198
  1  Er    0.777326  0.222674  0.33198
  2  Bi    0.490972  0.509028  0.472918
  3  Bi    0.990972  0.009028  0.972918
  4  O     0.924257  0.858367  0.653291
  5  O     0.587401  0.075743  0.653291
  6  O     0.141633  0.412599  0.653291
  7  O     0.641633  0.575743  0.153291
  8  O     0.424257  0.912599  0.153291
  9  O     0.087401  0.358367  0.153291",3.472726,"[0.0, 1.0, -0.7142900000000001]","[[ 0.        0.        0.        0.       -2.148065 -1.80342 ]
 [-1.80342   1.80342   0.       -2.148065  0.        0.      ]
 [-2.98397  -2.98397  -2.67775   0.        0.        0.      ]]"
519,mp-755568,GaBiO3,10.0,3m,161.0,125.049788189,"Full Formula (Ga2 Bi2 O6)
Reduced Formula: GaBiO3
abc   :   5.641571   5.584963   5.584963
angles:  59.999989  60.331389  90.000004
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ga    0.467166  0.489056  0.02189
  1  Ga    0.967166  0.989056  0.02189
  2  Bi    0.640705  0.213568  0.572863
  3  Bi    0.140705  0.713568  0.572863
  4  O     0.770271  0.273891  0.908496
  5  O     0.770271  0.817613  0.503619
  6  O     0.770271  0.678767  0.047342
  7  O     0.270271  0.317613  0.908496
  8  O     0.270271  0.178767  0.503619
  9  O     0.270271  0.773891  0.047342",3.0508189999999997,"[0.0, 1.0, -1.2]","[[ 0.        0.        0.        0.       -2.29287  -1.203315]
 [-1.203315  1.203315  0.       -2.29287   0.        0.      ]
 [-2.14209  -2.14209  -2.95291   0.        0.        0.      ]]"
520,mp-764698,LiVF3,10.0,3m,161.0,116.96494586700001,"Full Formula (Li2 V2 F6)
Reduced Formula: LiVF3
abc   :   5.302715   5.302422   5.695399
angles:  62.260642  62.265643  60.010262
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Li    0.79575   0.795664  0.612875
  1  Li    0.295684  0.295809  0.112856
  2  V     0.506399  0.506411  0.480753
  3  V     0.006411  0.006398  0.980755
  4  F     0.916746  0.599924  0.257041
  5  F     0.416742  0.726281  0.757055
  6  F     0.726315  0.099903  0.756951
  7  F     0.59997   0.226327  0.256908
  8  F     0.226288  0.916789  0.257029
  9  F     0.099963  0.416757  0.756983",0.787095,"[0.0, 1.0, -1.5]","[[ 0.        0.        0.        0.       -0.444135 -0.082475]
 [-0.082475  0.082475  0.       -0.444135  0.        0.      ]
 [-0.88072  -0.88072  -0.75314   0.        0.        0.      ]]"
